population,track,sample_rate,cutoff,energy_ratio,cutoff_std,residual_floor_db,container_kbps
arm_mp3_V0,052-06-Papa-Wemba-Efeka-mandundu.flac,44100,21000.0,8.902e-08,0.0,nan,542
arm_mp3_V0,053-03-Jupiter-Okwess-Ofakombolo.flac,44100,20250.0,6.900e-05,0.0,-59.2,970
arm_mp3_V0,054-10-George-Bruns-Two-dogs-and-a-cycle.flac,44100,20000.0,9.494e-07,0.0,-47.4,706
arm_mp3_V0,055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi.flac,44100,21750.0,3.246e-07,0.0,nan,845
arm_mp3_V0,056-14-Hlamalani.flac,44100,21750.0,1.239e-04,0.0,nan,935
arm_mp3_V0,057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois.flac,44100,20500.0,3.548e-07,0.0,-45.2,638
arm_mp3_V0,058-01-Piny-Runa-Woko.flac,44100,20500.0,1.793e-06,0.0,-51.1,737
arm_mp3_V0,059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu.flac,44100,22050.0,2.161e-05,0.0,nan,867
arm_mp3_V0,060-13-Naomi-The-Boys-Bad-loser.flac,44100,22050.0,5.307e-05,0.0,nan,1036
arm_mp3_V0,061-07-Black-Truth-Rhythm-Band-Imo.flac,44100,16250.0,2.006e-09,0.0,nan,722
arm_mp3_V0,062-03-Alpha-Blondy-Jah-glory.flac,44100,20500.0,1.517e-05,0.0,-60.1,745
arm_mp3_V0,063-09-Rodolphe-Burger-Billy-the-kid.flac,44100,22050.0,9.250e-07,0.0,nan,641
arm_mp3_V0,064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo.flac,44100,21000.0,1.513e-05,0.0,nan,851
arm_mp3_V0,065-05-Quizas-Quizas.flac,44100,22050.0,1.243e-05,0.0,nan,821
arm_mp3_V0,066-04-Etoile-de-Dakar-My-wa-wa.flac,44100,21750.0,4.151e-06,0.0,nan,870
arm_mp3_V0,067-03-The-Streets-Let-s-push-things-forward.flac,44100,21500.0,3.240e-06,0.0,nan,962
arm_mp3_V0,068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate.flac,44100,22050.0,2.404e-07,0.0,nan,923
arm_mp3_V0,069-02-Eden-Ahbez-The-wanderer.flac,44100,21000.0,1.698e-07,0.0,nan,642
arm_mp3_V0,070-02-Guts-Good-morning.flac,44100,21500.0,1.394e-05,0.0,nan,842
arm_mp3_V0,071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja.flac,44100,16250.0,3.232e-07,0.0,nan,867
arm_mp3_V0,072-05-Simo-Moumen-Samsara.flac,44100,19500.0,2.743e-05,0.0,-69.4,1086
arm_mp3_V0,073-10-Vanilla-Fudge-Eleanor-rigby.flac,44100,20500.0,3.961e-06,0.0,-50.4,468
arm_mp3_V0,074-09-Koki-Nakano-Lift.flac,44100,22050.0,3.050e-08,0.0,nan,625
arm_mp3_V0,075-03-Jordi-Savall-El-rey-de-francia-esmirna.flac,44100,21750.0,2.476e-07,0.0,nan,591
arm_mp3_V0,076-20-Fran-ois-Couperin-O-salutaris.flac,44100,22050.0,1.459e-09,0.0,nan,439
arm_mp3_V0,077-01-Jaga-Jazzist-All-i-know-is-tonight.flac,44100,22050.0,4.089e-05,0.0,nan,940
arm_mp3_V0,078-04-Kat-Onoma-La-chambre.flac,44100,21500.0,1.807e-06,0.0,nan,725
arm_mp3_V0,079-04-Gwen-McCrae-Let-s-straighten-it-out.flac,44100,20750.0,2.962e-05,0.0,nan,886
arm_aac_ff128,000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout.flac,44100,17250.0,2.133e-08,0.0,nan,417
arm_aac_ff128,001-11-Gilbert-B-caud-Le-bain-de-minuit.flac,44100,17250.0,4.125e-06,0.0,nan,1007
arm_aac_ff128,002-03-Hraach-Let-it-go.flac,44100,17500.0,1.212e-04,0.0,nan,728
arm_aac_ff128,003-01-Thor-Dari-lullaby.flac,44100,17250.0,3.011e-05,0.0,nan,845
arm_aac_ff128,004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye.flac,44100,17250.0,1.019e-04,0.0,nan,935
arm_aac_ff128,005-17-Los-Seven-Del-Swing-Celoso.flac,44100,17250.0,2.618e-07,0.0,nan,859
arm_aac_ff128,006-09-Mahmoud-Ahmed-Tezeta.flac,44100,17250.0,1.159e-08,0.0,nan,471
arm_aac_ff128,007-07-Wax-Tailor-Positively-inclined-featuring-main.flac,44100,17250.0,1.181e-06,0.0,nan,904
arm_aac_ff128,008-06-The-Mebusas-Mr-bull-dog-original-45-version.flac,44100,17250.0,1.798e-07,0.0,nan,844
arm_aac_ff128,009-03-Ilya-Beshevli-To-solitude.flac,44100,22050.0,4.401e-08,0.0,nan,514
arm_aac_ff128,010-06-Jon-Hassell-These-times.flac,44100,17250.0,5.076e-07,0.0,nan,624
arm_aac_ff128,011-07-Ensemble-National-des-Percussions-de-Guin-e-K.flac,44100,17250.0,4.476e-05,0.0,nan,482
arm_aac_ff128,012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro.flac,44100,17250.0,3.939e-06,0.0,nan,899
arm_aac_ff128,013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary.flac,44100,17250.0,1.753e-07,0.0,nan,459
arm_aac_ff128,014-26-Dock-Walsh-Bathe-in-that-beautiful-pool.flac,44100,22050.0,1.065e-08,0.0,nan,359
arm_aac_ff128,015-08-Jos-Gonz-lez-Vissel.flac,44100,17250.0,7.759e-08,0.0,nan,580
arm_aac_ff128,016-03-Memory-Tapes-Green-knight.flac,44100,17250.0,5.192e-05,0.0,nan,857
arm_aac_ff128,017-13-Cafe-Del-Mar-Submariner.flac,44100,17250.0,4.184e-05,0.0,nan,858
arm_aac_ff128,018-04-Bag-o-wire-Resovoir.flac,44100,17250.0,7.298e-06,0.0,nan,492
arm_aac_ff128,019-04-Kohi-Jadu.flac,44100,17250.0,4.542e-07,0.0,nan,762
arm_aac_ff128,020-06-Bola-Tigantabame.flac,44100,17250.0,1.879e-05,0.0,nan,955
arm_aac_ff128,021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc.flac,44100,17250.0,1.514e-06,0.0,nan,919
arm_aac_ff128,022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas.flac,44100,17250.0,4.549e-07,0.0,nan,733
arm_aac_ff128,023-01-Yusef-Lateef-Buddy-and-lou.flac,44100,17250.0,8.822e-06,0.0,nan,833
arm_aac_ff128,024-15-Jordi-Savall-Concert-li-la-rougeville-gigue.flac,44100,17250.0,6.591e-06,0.0,nan,591
arm_aac_ff128,025-07-Bolalar-Lola.flac,44100,17250.0,8.093e-06,0.0,nan,961
arm_aac_ff128,026-06-Oumou-Dioubat-Siyala.flac,44100,17500.0,7.620e-05,0.0,nan,885
arm_aac_ff128,027-01-Dimlite-Kitty-Cradle-Fog.flac,44100,17250.0,8.303e-06,0.0,nan,932
arm_aac_ff128,028-04-Lisu-Yue-phue-alcool-de-ma-s.flac,44100,22050.0,2.903e-08,0.0,nan,384
arm_aac_ff128,029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul.flac,44100,17250.0,1.199e-06,0.0,nan,766
arm_aac_ff128,030-06-S-bastien-Tellier-Benny.flac,44100,17250.0,2.668e-05,0.0,nan,938
arm_aac_ff128,031-07-Shkoon-Just-Emma-Id.flac,44100,22050.0,6.532e-09,0.0,nan,531
arm_aac_ff128,032-05-2kilos-more-Cache-feu.flac,44100,17250.0,2.489e-06,0.0,nan,759
arm_aac_ff128,033-01-Daylight-Rising.flac,44100,17250.0,3.382e-06,0.0,nan,831
arm_aac_ff128,034-09-Snow-Ghosts-Bowline.flac,44100,17250.0,9.310e-07,0.0,nan,719
arm_aac_ff128,035-16-Slow-Air-In-Dropped-D.flac,44100,17250.0,4.418e-07,0.0,nan,501
arm_aac_ff128,036-08-Nicolas-Comment-Amaurose.flac,44100,17250.0,6.979e-06,0.0,nan,816
arm_aac_ff128,037-02-Super-Cayor-De-Dakar-Emboutaieillage.flac,44100,17500.0,1.437e-04,0.0,nan,695
arm_aac_ff128,038-11-Red-Hot-Chili-Peppers-This-velvet-glove.flac,44100,17250.0,6.951e-06,0.0,nan,1014
arm_aac_ff128,039-13-Kat-Onoma-Change-blues.flac,44100,17250.0,8.648e-07,0.0,nan,843
arm_aac_ff128,040-11-Xploding-Plastix-Far-flung-tonic.flac,44100,17250.0,9.607e-05,0.0,nan,1034
arm_aac_ff128,041-07-Mondkopf-Summer-afternoon-on-the-carribean-se.flac,44100,17500.0,1.946e-04,0.0,nan,866
arm_aac_ff128,042-04-Keletigui-et-ses-Tambourinis-Nadia.flac,44100,17250.0,1.551e-06,0.0,nan,453
arm_aac_ff128,043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr.flac,44100,17250.0,4.024e-06,0.0,nan,931
arm_aac_ff128,044-02-Various-Artists-Ka-mea-mea.flac,44100,17250.0,8.265e-08,0.0,nan,636
arm_aac_ff128,045-08-DJ-Katapila-Trotro-instrumental.flac,44100,16750.0,1.568e-04,0.0,nan,796
arm_aac_ff128,046-04-Clelia-Felix-Shine-so-bright.flac,44100,17250.0,3.918e-05,0.0,nan,962
arm_aac_ff128,047-03-Lemma-Souad-Asla-Maachouk-Nbi.flac,44100,17250.0,1.024e-04,0.0,nan,902
arm_aac_ff128,048-08-Gabriel-Romero-La-Piragua.flac,44100,17250.0,3.411e-07,0.0,nan,879
arm_aac_ff128,049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr.flac,44100,17250.0,1.139e-05,0.0,nan,929
arm_aac_ff128,050-08-Boubacar-Traor-Pierrette.flac,44100,17250.0,5.893e-07,0.0,nan,719
arm_aac_ff128,051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat.flac,44100,17250.0,9.383e-07,0.0,nan,735
arm_aac_ff128,052-06-Papa-Wemba-Efeka-mandundu.flac,44100,17250.0,1.333e-07,0.0,nan,481
arm_aac_ff128,053-03-Jupiter-Okwess-Ofakombolo.flac,44100,17250.0,2.916e-05,0.0,nan,936
arm_aac_ff128,054-10-George-Bruns-Two-dogs-and-a-cycle.flac,44100,17250.0,8.271e-07,0.0,nan,710
arm_aac_ff128,055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi.flac,44100,17250.0,2.918e-07,0.0,nan,843
arm_aac_ff128,056-14-Hlamalani.flac,44100,17250.0,3.364e-05,0.0,nan,891
arm_aac_ff128,057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois.flac,44100,17250.0,2.056e-07,0.0,nan,640
arm_aac_ff128,058-01-Piny-Runa-Woko.flac,44100,17250.0,1.231e-06,0.0,nan,738
arm_aac_ff128,059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu.flac,44100,17250.0,6.800e-06,0.0,nan,819
arm_aac_ff128,060-13-Naomi-The-Boys-Bad-loser.flac,44100,17250.0,2.336e-05,0.0,nan,1010
arm_aac_ff128,061-07-Black-Truth-Rhythm-Band-Imo.flac,44100,17250.0,1.141e-08,0.0,nan,736
arm_aac_ff128,062-03-Alpha-Blondy-Jah-glory.flac,44100,17250.0,1.017e-05,0.0,nan,752
arm_aac_ff128,063-09-Rodolphe-Burger-Billy-the-kid.flac,44100,17250.0,1.828e-07,0.0,nan,643
arm_aac_ff128,064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo.flac,44100,17250.0,9.443e-06,0.0,nan,823
arm_aac_ff128,065-05-Quizas-Quizas.flac,44100,17250.0,5.303e-06,0.0,nan,801
arm_aac_ff128,066-04-Etoile-de-Dakar-My-wa-wa.flac,44100,17250.0,2.380e-06,0.0,nan,827
arm_aac_ff128,067-03-The-Streets-Let-s-push-things-forward.flac,44100,17250.0,2.322e-06,0.0,nan,926
arm_aac_ff128,068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate.flac,44100,17250.0,1.756e-07,0.0,nan,895
arm_aac_ff128,069-02-Eden-Ahbez-The-wanderer.flac,44100,17250.0,2.034e-07,0.0,nan,656
arm_aac_ff128,070-02-Guts-Good-morning.flac,44100,17250.0,7.105e-06,0.0,nan,841
arm_aac_ff128,071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja.flac,44100,16250.0,1.567e-07,0.0,nan,879
arm_aac_ff128,072-05-Simo-Moumen-Samsara.flac,44100,17250.0,1.450e-05,0.0,nan,1068
arm_aac_ff128,073-10-Vanilla-Fudge-Eleanor-rigby.flac,44100,17250.0,2.026e-06,0.0,nan,386
arm_aac_ff128,074-09-Koki-Nakano-Lift.flac,44100,17250.0,5.585e-08,0.0,nan,637
arm_aac_ff128,075-03-Jordi-Savall-El-rey-de-francia-esmirna.flac,44100,17250.0,3.008e-07,0.0,nan,605
arm_aac_ff128,076-20-Fran-ois-Couperin-O-salutaris.flac,44100,22050.0,2.178e-08,0.0,nan,445
arm_aac_ff128,077-01-Jaga-Jazzist-All-i-know-is-tonight.flac,44100,17250.0,2.023e-05,0.0,nan,902
arm_aac_ff128,078-04-Kat-Onoma-La-chambre.flac,44100,17250.0,9.064e-07,0.0,nan,718
arm_aac_ff128,079-04-Gwen-McCrae-Let-s-straighten-it-out.flac,44100,17250.0,2.137e-05,0.0,nan,853
arm_aac_ff256,000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout.flac,44100,22050.0,6.225e-08,0.0,nan,418
arm_aac_ff256,001-11-Gilbert-B-caud-Le-bain-de-minuit.flac,44100,21250.0,3.688e-06,0.0,nan,1021
arm_aac_ff256,002-03-Hraach-Let-it-go.flac,44100,22050.0,2.568e-04,0.0,nan,740
arm_aac_ff256,003-01-Thor-Dari-lullaby.flac,44100,22050.0,7.153e-05,0.0,nan,886
arm_aac_ff256,004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye.flac,44100,22050.0,3.199e-04,0.0,nan,968
arm_aac_ff256,005-17-Los-Seven-Del-Swing-Celoso.flac,44100,20250.0,3.294e-07,0.0,-35.8,866
arm_aac_ff256,006-09-Mahmoud-Ahmed-Tezeta.flac,44100,22050.0,1.390e-07,0.0,nan,542
arm_aac_ff256,007-07-Wax-Tailor-Positively-inclined-featuring-main.flac,44100,22050.0,1.706e-06,0.0,nan,913
arm_aac_ff256,008-06-The-Mebusas-Mr-bull-dog-original-45-version.flac,44100,19500.0,2.059e-07,0.0,-56.0,847
arm_aac_ff256,009-03-Ilya-Beshevli-To-solitude.flac,44100,22050.0,3.806e-07,0.0,nan,594
arm_aac_ff256,010-06-Jon-Hassell-These-times.flac,44100,22050.0,8.692e-07,0.0,nan,669
arm_aac_ff256,011-07-Ensemble-National-des-Percussions-de-Guin-e-K.flac,44100,21000.0,1.500e-04,0.0,nan,519
arm_aac_ff256,012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro.flac,44100,20500.0,6.785e-06,0.0,-42.9,912
arm_aac_ff256,013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary.flac,44100,22050.0,3.037e-06,0.0,nan,557
arm_aac_ff256,014-26-Dock-Walsh-Bathe-in-that-beautiful-pool.flac,44100,22050.0,4.461e-08,0.0,nan,415
arm_aac_ff256,015-08-Jos-Gonz-lez-Vissel.flac,44100,22050.0,4.364e-07,0.0,nan,633
arm_aac_ff256,016-03-Memory-Tapes-Green-knight.flac,44100,22050.0,9.817e-05,0.0,nan,899
arm_aac_ff256,017-13-Cafe-Del-Mar-Submariner.flac,44100,22050.0,1.050e-04,0.0,nan,908
arm_aac_ff256,018-04-Bag-o-wire-Resovoir.flac,44100,21750.0,1.697e-05,0.0,nan,474
arm_aac_ff256,019-04-Kohi-Jadu.flac,44100,22050.0,8.221e-07,0.0,nan,800
arm_aac_ff256,020-06-Bola-Tigantabame.flac,44100,20500.0,2.822e-05,0.0,-37.8,963
arm_aac_ff256,021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc.flac,44100,20750.0,2.334e-06,0.0,nan,944
arm_aac_ff256,022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas.flac,44100,21500.0,7.706e-07,0.0,nan,764
arm_aac_ff256,023-01-Yusef-Lateef-Buddy-and-lou.flac,44100,21000.0,1.513e-05,0.0,nan,862
arm_aac_ff256,024-15-Jordi-Savall-Concert-li-la-rougeville-gigue.flac,44100,22050.0,3.518e-05,0.0,nan,658
arm_aac_ff256,025-07-Bolalar-Lola.flac,44100,21250.0,1.417e-05,0.0,nan,977
arm_aac_ff256,026-06-Oumou-Dioubat-Siyala.flac,44100,20500.0,1.778e-04,0.0,-42.7,908
arm_aac_ff256,027-01-Dimlite-Kitty-Cradle-Fog.flac,44100,22050.0,2.459e-05,0.0,nan,959
arm_aac_ff256,028-04-Lisu-Yue-phue-alcool-de-ma-s.flac,44100,22050.0,1.015e-07,0.0,nan,440
arm_aac_ff256,029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul.flac,44100,22050.0,1.717e-06,0.0,nan,805
arm_aac_ff256,030-06-S-bastien-Tellier-Benny.flac,44100,22050.0,5.698e-05,0.0,nan,965
arm_aac_ff256,031-07-Shkoon-Just-Emma-Id.flac,44100,22050.0,1.513e-08,0.0,nan,550
arm_aac_ff256,032-05-2kilos-more-Cache-feu.flac,44100,22050.0,4.979e-06,0.0,nan,864
arm_aac_ff256,033-01-Daylight-Rising.flac,44100,21750.0,6.996e-06,0.0,nan,865
arm_aac_ff256,034-09-Snow-Ghosts-Bowline.flac,44100,22050.0,1.869e-06,0.0,nan,792
arm_aac_ff256,035-16-Slow-Air-In-Dropped-D.flac,44100,21000.0,9.498e-07,0.0,nan,531
arm_aac_ff256,036-08-Nicolas-Comment-Amaurose.flac,44100,21250.0,2.175e-05,0.0,nan,872
arm_aac_ff256,037-02-Super-Cayor-De-Dakar-Emboutaieillage.flac,44100,22050.0,5.269e-04,0.0,nan,776
arm_aac_ff256,038-11-Red-Hot-Chili-Peppers-This-velvet-glove.flac,44100,22050.0,1.439e-05,0.0,nan,1044
arm_aac_ff256,039-13-Kat-Onoma-Change-blues.flac,44100,21000.0,1.784e-06,0.0,nan,892
arm_aac_ff256,040-11-Xploding-Plastix-Far-flung-tonic.flac,44100,21250.0,1.102e-04,0.0,nan,1049
arm_aac_ff256,041-07-Mondkopf-Summer-afternoon-on-the-carribean-se.flac,44100,19500.0,6.382e-04,0.0,-51.0,877
arm_aac_ff256,042-04-Keletigui-et-ses-Tambourinis-Nadia.flac,44100,22050.0,4.622e-06,0.0,nan,448
arm_aac_ff256,043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr.flac,44100,22050.0,9.285e-06,0.0,nan,954
arm_aac_ff256,044-02-Various-Artists-Ka-mea-mea.flac,44100,22050.0,2.508e-07,0.0,nan,683
arm_aac_ff256,045-08-DJ-Katapila-Trotro-instrumental.flac,44100,17750.0,1.507e-04,0.0,nan,843
arm_aac_ff256,046-04-Clelia-Felix-Shine-so-bright.flac,44100,22050.0,9.566e-05,0.0,nan,989
arm_aac_ff256,047-03-Lemma-Souad-Asla-Maachouk-Nbi.flac,44100,22050.0,2.533e-04,0.0,nan,935
arm_aac_ff256,048-08-Gabriel-Romero-La-Piragua.flac,44100,22050.0,4.738e-07,0.0,nan,891
arm_aac_ff256,049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr.flac,44100,21500.0,1.628e-05,0.0,nan,948
arm_aac_ff256,050-08-Boubacar-Traor-Pierrette.flac,44100,21500.0,8.002e-07,0.0,nan,756
arm_aac_ff256,051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat.flac,44100,21250.0,1.820e-06,0.0,nan,774
arm_aac_ff256,052-06-Papa-Wemba-Efeka-mandundu.flac,44100,22050.0,2.699e-07,0.0,nan,582
arm_aac_ff256,053-03-Jupiter-Okwess-Ofakombolo.flac,44100,20500.0,6.036e-05,0.0,-31.6,974
arm_aac_ff256,054-10-George-Bruns-Two-dogs-and-a-cycle.flac,44100,22050.0,1.070e-06,0.0,nan,730
arm_aac_ff256,055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi.flac,44100,22050.0,4.763e-07,0.0,nan,873
arm_aac_ff256,056-14-Hlamalani.flac,44100,22050.0,1.151e-04,0.0,nan,941
arm_aac_ff256,057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois.flac,44100,20750.0,4.451e-07,0.0,nan,666
arm_aac_ff256,058-01-Piny-Runa-Woko.flac,44100,20750.0,2.197e-06,0.0,nan,767
arm_aac_ff256,059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu.flac,44100,22050.0,1.910e-05,0.0,nan,895
arm_aac_ff256,060-13-Naomi-The-Boys-Bad-loser.flac,44100,22050.0,4.657e-05,0.0,nan,1033
arm_aac_ff256,061-07-Black-Truth-Rhythm-Band-Imo.flac,44100,20000.0,1.583e-08,0.0,-33.3,766
arm_aac_ff256,062-03-Alpha-Blondy-Jah-glory.flac,44100,21000.0,1.580e-05,0.0,nan,773
arm_aac_ff256,063-09-Rodolphe-Burger-Billy-the-kid.flac,44100,22050.0,9.027e-07,0.0,nan,696
arm_aac_ff256,064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo.flac,44100,21000.0,1.453e-05,0.0,nan,870
arm_aac_ff256,065-05-Quizas-Quizas.flac,44100,22050.0,1.233e-05,0.0,nan,842
arm_aac_ff256,066-04-Etoile-de-Dakar-My-wa-wa.flac,44100,22050.0,3.582e-06,0.0,nan,867
arm_aac_ff256,067-03-The-Streets-Let-s-push-things-forward.flac,44100,22050.0,4.882e-06,0.0,nan,963
arm_aac_ff256,068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate.flac,44100,22050.0,2.685e-07,0.0,nan,928
arm_aac_ff256,069-02-Eden-Ahbez-The-wanderer.flac,44100,22050.0,2.321e-07,0.0,nan,697
arm_aac_ff256,070-02-Guts-Good-morning.flac,44100,22050.0,1.349e-05,0.0,nan,871
arm_aac_ff256,071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja.flac,44100,16250.0,2.884e-07,0.0,nan,872
arm_aac_ff256,072-05-Simo-Moumen-Samsara.flac,44100,19750.0,2.805e-05,0.0,-53.3,1084
arm_aac_ff256,073-10-Vanilla-Fudge-Eleanor-rigby.flac,44100,20750.0,3.886e-06,0.0,nan,407
arm_aac_ff256,074-09-Koki-Nakano-Lift.flac,44100,22050.0,1.081e-07,0.0,nan,675
arm_aac_ff256,075-03-Jordi-Savall-El-rey-de-francia-esmirna.flac,44100,22050.0,4.352e-07,0.0,nan,653
arm_aac_ff256,076-20-Fran-ois-Couperin-O-salutaris.flac,44100,22050.0,2.807e-08,0.0,nan,469
arm_aac_ff256,077-01-Jaga-Jazzist-All-i-know-is-tonight.flac,44100,22050.0,3.837e-05,0.0,nan,950
arm_aac_ff256,078-04-Kat-Onoma-La-chambre.flac,44100,21500.0,1.746e-06,0.0,nan,759
arm_aac_ff256,079-04-Gwen-McCrae-Let-s-straighten-it-out.flac,44100,22050.0,2.710e-05,0.0,nan,887
arm_aac_ff320,000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout.flac,44100,22050.0,6.223e-08,0.0,nan,420
arm_aac_ff320,001-11-Gilbert-B-caud-Le-bain-de-minuit.flac,44100,21500.0,3.241e-06,0.0,nan,1020
arm_aac_ff320,002-03-Hraach-Let-it-go.flac,44100,22050.0,2.576e-04,0.0,nan,737
arm_aac_ff320,003-01-Thor-Dari-lullaby.flac,44100,22050.0,7.291e-05,0.0,nan,884
arm_aac_ff320,004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye.flac,44100,22050.0,3.205e-04,0.0,nan,966
arm_aac_ff320,005-17-Los-Seven-Del-Swing-Celoso.flac,44100,20250.0,3.222e-07,0.0,-35.5,864
arm_aac_ff320,006-09-Mahmoud-Ahmed-Tezeta.flac,44100,22050.0,1.390e-07,0.0,nan,541
arm_aac_ff320,007-07-Wax-Tailor-Positively-inclined-featuring-main.flac,44100,22050.0,1.701e-06,0.0,nan,911
arm_aac_ff320,008-06-The-Mebusas-Mr-bull-dog-original-45-version.flac,44100,19500.0,2.094e-07,0.0,-55.9,845
arm_aac_ff320,009-03-Ilya-Beshevli-To-solitude.flac,44100,22050.0,3.661e-07,0.0,nan,592
arm_aac_ff320,010-06-Jon-Hassell-These-times.flac,44100,22050.0,8.003e-07,0.0,nan,667
arm_aac_ff320,011-07-Ensemble-National-des-Percussions-de-Guin-e-K.flac,44100,21000.0,1.492e-04,0.0,nan,518
arm_aac_ff320,012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro.flac,44100,20500.0,6.764e-06,0.0,-44.2,909
arm_aac_ff320,013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary.flac,44100,22050.0,3.034e-06,0.0,nan,557
arm_aac_ff320,014-26-Dock-Walsh-Bathe-in-that-beautiful-pool.flac,44100,22050.0,4.429e-08,0.0,nan,415
arm_aac_ff320,015-08-Jos-Gonz-lez-Vissel.flac,44100,22050.0,4.302e-07,0.0,nan,632
arm_aac_ff320,016-03-Memory-Tapes-Green-knight.flac,44100,22050.0,9.850e-05,0.0,nan,896
arm_aac_ff320,017-13-Cafe-Del-Mar-Submariner.flac,44100,22050.0,1.056e-04,0.0,nan,907
arm_aac_ff320,018-04-Bag-o-wire-Resovoir.flac,44100,21750.0,1.699e-05,0.0,nan,480
arm_aac_ff320,019-04-Kohi-Jadu.flac,44100,22050.0,7.992e-07,0.0,nan,799
arm_aac_ff320,020-06-Bola-Tigantabame.flac,44100,20500.0,2.827e-05,0.0,-37.6,961
arm_aac_ff320,021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc.flac,44100,20500.0,2.246e-06,0.0,-61.1,943
arm_aac_ff320,022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas.flac,44100,21500.0,7.325e-07,0.0,nan,763
arm_aac_ff320,023-01-Yusef-Lateef-Buddy-and-lou.flac,44100,21000.0,1.531e-05,0.0,nan,860
arm_aac_ff320,024-15-Jordi-Savall-Concert-li-la-rougeville-gigue.flac,44100,22050.0,3.492e-05,0.0,nan,657
arm_aac_ff320,025-07-Bolalar-Lola.flac,44100,21500.0,1.391e-05,0.0,nan,975
arm_aac_ff320,026-06-Oumou-Dioubat-Siyala.flac,44100,20500.0,1.800e-04,0.0,-42.5,905
arm_aac_ff320,027-01-Dimlite-Kitty-Cradle-Fog.flac,44100,22050.0,2.451e-05,0.0,nan,957
arm_aac_ff320,028-04-Lisu-Yue-phue-alcool-de-ma-s.flac,44100,22050.0,1.020e-07,0.0,nan,439
arm_aac_ff320,029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul.flac,44100,22050.0,1.569e-06,0.0,nan,804
arm_aac_ff320,030-06-S-bastien-Tellier-Benny.flac,44100,22050.0,5.765e-05,0.0,nan,963
arm_aac_ff320,031-07-Shkoon-Just-Emma-Id.flac,44100,22050.0,1.475e-08,0.0,nan,548
arm_aac_ff320,032-05-2kilos-more-Cache-feu.flac,44100,22050.0,5.012e-06,0.0,nan,866
arm_aac_ff320,033-01-Daylight-Rising.flac,44100,21500.0,6.911e-06,0.0,nan,863
arm_aac_ff320,034-09-Snow-Ghosts-Bowline.flac,44100,22050.0,1.866e-06,0.0,nan,790
arm_aac_ff320,035-16-Slow-Air-In-Dropped-D.flac,44100,21000.0,9.480e-07,0.0,nan,531
arm_aac_ff320,036-08-Nicolas-Comment-Amaurose.flac,44100,21250.0,2.157e-05,0.0,nan,874
arm_aac_ff320,037-02-Super-Cayor-De-Dakar-Emboutaieillage.flac,44100,22050.0,5.422e-04,0.0,nan,776
arm_aac_ff320,038-11-Red-Hot-Chili-Peppers-This-velvet-glove.flac,44100,22050.0,1.445e-05,0.0,nan,1042
